"0_ID";"1_Наименование";"0_LABEL";"1_Адрес";"0_X";"0_Y";"0_BUI_NO_BTI";"0_CAD_NO";"0_STREET_BTI";"0_HOUSE_BTI";"0_HADD_BTI";"1_Округ";"1_Район";"0_UNOM";"0_Площадь";"0_Собственник_СО";"1_Собственник"
"000006876";"Галерея Алекс - Шоколадница";"Новинский бульв. 28/35 с. 1А";"Новинский бульв. 28/35 с. 1А";"37,585074";"55,757562";;;;;;"ЦАО";"Арбат";"28 310";"3";"ШОКОЛАДНИЦА";"ГАЛЕРЕЯ-АЛЕКС"
"000006877";"Цветик Семицветик";"Смоленская пл. 3";"Смоленская пл. 3";"37,581748";"55,7476589999999";;;;;;"ЦАО";"Арбат";"3 201 082";"40";"ЛУЧ";"ГУ ВШЭ"
"000006878";"Кафе на лестнице";"2-й Смоленский пер. 1/4";"2-й Смоленский пер. 1/4";"37,581223";"55,747022";;;;;;"ЦАО";"Арбат";"2 127 547";"28";"НА ЛЕСТНИЦЕ""";"КАФЕ НА ЛЕСТНИЦЕ"
"000006879";"Трентино";"Гоголевский бульв. 31 с. 1";"Гоголевский бульв. 31 с. 1";"37,599762";"55,75079";;;;;;"ЦАО";"Арбат";"4 305 565";"50";"АКАДЕМИЯ";"Салон красоты ""АКАДЕМИЯ"""
"000006880";"Кафе Стиль большого города";"Гоголевский бульв. 31 с. 1";"Гоголевский бульв. 31 с. 1";"37,5998269999999";"55,750627";;;;;;"ЦАО";"Арбат";"4 305 565";"60";"-";"АНДРИАНОВ АЛЕКСАНДР АЛЕКСЕЕВИЧ"
"000006881";"Хэппи Чойс";"Большой Кисловский пер. 6";"Большой Кисловский пер. 6";"37,605062";"55,7531";;;;;;"ЦАО";"Арбат";"4 306 151";"132";"ХРАМ ЛУНЫ""";"ХЭППИ ЧОЙС"
"000006882";"Хэппи Чойс";"Большой Кисловский пер. 1 с. 2";"Большой Кисловский пер. 1 с. 2";"37,605684999";"55,753784999";;;;;;"ЦАО";"Арбат";"2 127 584";"60";"ХРАМ ЛУНЫ""";"ХЭППИ ЧОЙС"
"000006883";"Торговый дом Феникс";"Никитский бульв. 7";"Никитский бульв. 7";"37,600095";"55,75422";;;;;;"ЦАО";"Арбат";"2 127 772";"90";"ДИОСКУРИЯ";"ТД ФЕНИКС"
"000006884";"Терика-М";"Проточный пер. 7";"Проточный пер. 7";"37,58118";"55,750096";;;;;;"ЦАО";"Арбат";"2 127 639";"60";"НОА";"ТЕРИКА-М"
"000006885";"Частные пивоварни Тинькофф";"Проточный пер. 11";"Проточный пер. 11";"37,578262";"55,750048";;;;;;"ЦАО";"Арбат";"51 743";"32";"ТИНЬКОФФ""";"ЧАСТНЫЕ ПИВОВАРНИ ""ТИНЬКОФФ"""
"000006886";"ГБУК Московское кино при к/т Художественный";"Арбатская пл. 14 с. 1";"Арбатская пл. 14 с. 1";"37,6027449999999";"55,75207";;;;;;"ЦАО";"Арбат";"2 127 770";"265";"-";"АНДРИАНОВ АЛЕКСАНДР АЛЕКСЕЕВИЧ"
"000006887";"Нака";"Шубинский пер. 2/3";"Шубинский пер. 2/3";"37,579764";"55,746594";;;;;;"ЦАО";"Арбат";"2 127 593";"50";"НАКА";"ФИРМА ""НАКА"""
"000006888";"Кафе на ул. Новый Арбат 15";"ул. Новый Арбат 15";"ул. Новый Арбат 15";"37,592134";"55,7520669999999";;;;;;"ЦАО";"Арбат";"2 127 712";"90";"ЧИЛИЗ ГРИЛЬ и БАР";"Трио"
"000006889";"АНЭС";"ул. Новый Арбат 19";"ул. Новый Арбат 19";"37,588068";"55,751992";;;;;;"ЦАО";"Арбат";"2 127 707";"72";"Честерфилд";"Беруджанян Рипсимэ Рудольфович"
"000006890";"Кафе Зафферано";"Новинский бульв. 8";"Новинский бульв. 8";"37,5840129999999";"55,751436";;;;;;"ЦАО";"Арбат";"4 305 994";"100";"ЗАФФЕРАНО";"СКОНТИ - 13"
"000006891";"Шоколадница";"ул. Воздвиженка 9";"ул. Воздвиженка 9";"37,6050409999999";"55,752608";;;;;;"ЦАО";"Арбат";"2 127 385";"100";"ШОКОЛАДНИЦА - ГАЛЕРЕЯ - АЛЕКС";"ГАЛЕРЕЯ-АЛЕКС"
"000006892";"ЗАР";"ул. Новый Арбат 15";"ул. Новый Арбат 15";"37,5923489999999";"55,752031";;;;;;"ЦАО";"Арбат";"2 127 712";"48";"РУС БУРГЕР";"РУС БУРГЕР"
"000006895";"Центральный Дом предпринимателя";"ул. Покровка 47";"ул. Покровка 47";"37,654598";"55,7637069999999";;;;;;"ЦАО";"Басманный";"2 116 402";"150";"ЦЕНТРАЛЬНЫЙ ДОМ ПРЕДПРИНИМАТЕЛЯ";"Некоммерческое партнерство ""Центральный дом предпринимателя"""
"000006903";"Фирма Псарьки";"Бауманская ул. 58А";"Бауманская ул. 58А";"37,650778";"55,7597049999999";;;;;;"ЦАО";"Басманный";"1 558";"120";"-";"ИНКА"
"000006909";"Партнер";"Бакунинская ул. 1-3";"Бакунинская ул. 1-3";"37,67908";"55,773568999";;;;;;"ЦАО";"Басманный";"2 106 316";"50";"-";"ИНКА"
"000006910";"Немрут-М";"Лубянский пр. 7 с. 1";"Лубянский пр. 7 с. 1";"37,63005";"55,7584549999999";;;;;;"ЦАО";"Басманный";"2 105 907";"75";"-";"ИНКА"
"000006911";"Тектон М";"Мясницкий пр. 2/1";"Мясницкий пр. 2/1";"37,6469669999999";"55,768084";;;;;;"ЦАО";"Басманный";"2 105 884";"40";"ШАНТИ";"ТЕКТОН М"
"000006912";"Орко Покровка Менеджмент";"ул. Покровка 40 с. 2";"ул. Покровка 40 с. 2";"37,653246";"55,761811";;;;;;"ЦАО";"Басманный";"4 305 685";"190";"Орко Покровка Менеджмент";"Орко Покровка Менеджмент"
"000006913";"Рисонт";"ул. Маросейка 6-8 с. 1";"ул. Маросейка 6-8 с. 1";"37,634984999";"55,757356";;;;;;"ЦАО";"Басманный";"27 980";"40";"ЭТАЖ";"РИСОНТ"
"000006914";"Курсор";"Нижний Сусальный пер. 5 С. 1";"Нижний Сусальный пер. 5 С. 1";"37,663014";"55,761358";;;;;;"ЦАО";"Басманный";"4 302 017";"155";"КРУЖКА";"КУРСОР"
"000006915";"Трентино";"Бакунинская ул. 43-55";"Бакунинская ул. 43-55";"37,6865689999999";"55,776628";;;;;;"ЦАО";"Басманный";"1 314";"40";"Академия";"Трентино"
"000006916";"Пост Медиа";"ул. Земляной Вал 9";"ул. Земляной Вал 9";"37,657988";"55,76179";;;;;;"ЦАО";"Басманный";"4 305 926";"105";"ГУДМАН";"ПОСТМЕДИА"
"000006918";"Калипсо";"Подколокольный пер. 13 с. 1";"Подколокольный пер. 13 с. 1";"37,6452629999999";"55,752986";;;;;;"ЦАО";"Басманный";"2 121 327";"120";"ФОБОС";"ФОБОС"
"000006919";"Фикрош";"наб. Академика Туполева 15 к. 26";"наб. Академика Туполева 15 к. 26";"37,6797669999999";"55,762246";;;;;;"ЦАО";"Басманный";"4 300 734";"75";"ФИКРОШ";"ФИКРОШ"
"000006921";"Гранит";"Ладожская ул. 2/37";"Ладожская ул. 2/37";"37,679348";"55,7711309999999";;;;;;"ЦАО";"Басманный";"12 533";"70";"Гранит";"ГРАНИТ"
"000006923";"Чайхана ПМ";"Бакунинская ул. 71";"Бакунинская ул. 71";"37,691976999";"55,779692999";;;;;;"ЦАО";"Басманный";"4 300 329";"90";"Павлин Мавлин";"Чайхана ПМ"
"000006924";"Пост Медиа";"ул. Земляной Вал 9";"ул. Земляной Вал 9";"37,6579229999999";"55,761654";;;;;;"ЦАО";"Басманный";"4 305 926";"85";"ФИЛИМОНОВА И ЯНКЕЛЬ";"ПОСТМЕДИА"
"000006925";"Покровка-М";"ул. Покровка 10 с. 2";"ул. Покровка 10 с. 2";"37,644018";"55,758986";;;;;;"ЦАО";"Басманный";"2 121 540";"55";"-";"ИНКА"
"000006927";"Оптимус Трейд";"Нижняя Сыромятническая ул. 10 с. 10";"Нижняя Сыромятническая ул. 10 с. 10";"37,6671929999999";"55,7532449999999";;;;;;"ЦАО";"Басманный";"4 300 915";"50";"-";"ИНКА"
"000006929";"Ирландский паб ""О-Хара""";"ул. Фридриха Энгельса 20 с. 2";"ул. Фридриха Энгельса 20 с. 2";"37,683372";"55,7722649999999";;;;;;"ЦАО";"Басманный";"4 307 869";"70";"О-ХАРА";"О-Хара"
"000006931";"Линкольн элит";"ул. Казакова 8";"ул. Казакова 8";"37,661184999";"55,762162";;;;;;"ЦАО";"Басманный";"2 120 382";"150";"Шашлычок";"ЛИНКОЛЬН-ЭЛИТ"
"000006932";"Бауман";"ул. Фридриха Энгельса 20 с. 2";"ул. Фридриха Энгельса 20 с. 2";"37,683222";"55,7722529999999";;;;;;"ЦАО";"Басманный";"4 307 869";"40";"Две палочки";"Бауман"
"000006933";"Бентлей";"ул. Покровка 28 с. 3";"ул. Покровка 28 с. 3";"37,65007";"55,760326";;;;;;"ЦАО";"Басманный";"2 121 425";"100";"Френдис";"БЕНТЛЕЙ"
"000006936";"Традиция";"Покровский бульв. 16-18 с. 4-4А";"Покровский бульв. 16-18 с. 4-4А";"37,6464649999999";"55,753323";;;;;;"ЦАО";"Басманный";"2 138 316";"120";"ДАЧА НА ПОКРОВКЕ";"ТРАДИЦИЯ"
"000006937";"Кафе на Бауманская ул. 35/1";"Бауманская ул. 35/1";"Бауманская ул. 35/1";"37,679274";"55,772144";;;;;;"ЦАО";"Басманный";"1 543";"50";"-";"ИНКА"
"000006938";"Магазин кафе на Покровке";"ул. Покровка 48 с. 1";"ул. Покровка 48 с. 1";"37,65537";"55,7632729999999";;;;;;"ЦАО";"Басманный";"2 121 318";"150";"-";"ИНКА"
"000006939";"Кафе ""Япошка""";"Люсиновская ул. 2 с. 1";"Люсиновская ул. 2 с. 1";"37,622776";"55,7282829999999";;;;;;"ЦАО";"Замоскворечье";"13 550";"50";"Кафе ""Япошка""";"Менеджмент групп"
"000006940";"Кафе 095";"Большая Серпуховская ул. 17 с. 1";"Большая Серпуховская ул. 17 с. 1";"37,625436";"55,726842";;;;;;"ЦАО";"Замоскворечье";"4 300 396";"50";"Кафе 095";"РИОТЕЛ"
"000006941";"Ресторан Баловень";"Валовая ул. 11/19";"Валовая ул. 11/19";"37,632292";"55,730324";;;;;;"ЦАО";"Замоскворечье";"3 222";"50";"БАЛОВЕНЬ Т";"БАЛОВЕНЬ"
"000006942";"Кафе ""Две палочки""";"Большая Серпуховская ул. 8/7 с. 2";"Большая Серпуховская ул. 8/7 с. 2";"37,62416";"55,728627";;;;;;"ЦАО";"Замоскворечье";"2 102 306";"50";"Кафе ""Две палочки""";"СЕРПУХОВСКАЯ"
"000006943";"Ресторан Мо Мо";"Пятницкая ул. 66 с. 2";"Пятницкая ул. 66 с. 2";"37,626482";"55,732131";;;;;;"ЦАО";"Замоскворечье";"2 118 340";"50";"Ресторан Мо Мо";"ВИНО ЭКОС"
"000006944";"Ресторан Дайкон";"Пятницкая ул. 36";"Пятницкая ул. 36";"37,6280969999999";"55,7388449999999";;;;;;"ЦАО";"Замоскворечье";"2 118 255";"50";"ресторан ""Дайкон""";"ВОСЬМОЕ НЕБО"
"000006945";"Ресторан ""Грабли""";"Пятницкая ул. 27 с. 1";"Пятницкая ул. 27 с. 1";"37,6291269999999";"55,741212999";;;;;;"ЦАО";"Замоскворечье";"2 102 313";"50";"ГРАБЛИ";"МУЗА"
"000006946";"Ресторан Луизиана";"Пятницкая ул. 30 с. 4";"Пятницкая ул. 30 с. 4";"37,6285689999999";"55,740274";;;;;;"ЦАО";"Замоскворечье";"2 102 320";"50";"Ресторан Луизиана";"Рус Отель"
"000006947";"Трактир ""Тарас Бульба""";"Пятницкая ул. 14 с. 2";"Пятницкая ул. 14 с. 2";"37,628188";"55,743112";;;;;;"ЦАО";"Замоскворечье";"2 102 317";"50";"ПРЕСТИЖ";"Автоимперия"
"000006948";"Ресторан Лос Бандитос";"ул. Большая Ордынка 7";"ул. Большая Ордынка 7";"37,62505";"55,7448029999999";;;;;;"ЦАО";"Замоскворечье";"17 629";"50";"Ресторан Лос Бандитос";"ФЛАГМАН"
"000006949";"Трактир ""Елки-палки""";"Климентовский пер. 14";"Климентовский пер. 14";"37,628022";"55,7408289999999";;;;;;"ЦАО";"Замоскворечье";"2 112 761";"50";"ЕЛКИ-ПАЛКИ";"ЛАНЧ"
"000006951";"Ресторан Дискавери";"Новокузнецкая ул. 24 с. 2";"Новокузнецкая ул. 24 с. 2";"37,632083";"55,735843";;;;;;"ЦАО";"Замоскворечье";"2 107 618";"50";"СТАЙЛ";"КОМПАНИЯ КАРАВАН"
"000006952";"Путь";"Новокузнецкая ул. 5 с. 1";"Новокузнецкая ул. 5 с. 1";"37,630608";"55,7395789999999";;;;;;"ЦАО";"Замоскворечье";"2 118 222";"50";"Путь к себе";"Путь к себе"
"000006953";"Ресторан Аллегро";"Космодамианская наб. 52 с. 8";"Космодамианская наб. 52 с. 8";"37,645348999";"55,7363169999999";;;;;;"ЦАО";"Замоскворечье";"4 302 178";"50";"АЛЛЕГРО";"АЛЛЕГРО"
"000006954";"Ресторан Обломов";"1-й Монетчиковский пер. 5 с. 1";"1-й Монетчиковский пер. 5 с. 1";"37,629186";"55,732808";;;;;;"ЦАО";"Замоскворечье";"2 118 234";"50";"РЕСТОРАННЫЙ СИНДИКАТ";"РЕСТОРАННЫЙ СИНДИКАТ"
"000006955";"Шоколадница";"Космодамианская наб. 52 с. 5";"Космодамианская наб. 52 с. 5";"37,646132";"55,735103";;;;;;"ЦАО";"Замоскворечье";"4 300 473";"50";"ГАЛЕРЕЯ АЛЕКС";"ГАЛЕРЕЯ АЛЕКС"
"000006956";"Ресторан Вела Роза";"Пятницкая ул. 52 с. 1";"Пятницкая ул. 52 с. 1";"37,624204999";"55,734414";;;;;;"ЦАО";"Замоскворечье";"2 118 309";"50";"Ресторан Вела Роза";"ГРАЦИНТ"
"000006957";"Кафе Казан Клаб";"Большая Серпуховская ул. 17 с. 1";"Большая Серпуховская ул. 17 с. 1";"37,6255009999999";"55,727028999";;;;;;"ЦАО";"Замоскворечье";"4 300 396";"50";"Кафе Казан Клаб";"АльтГрупп"
"000006958";"Ресторан Аве Анна";"ул. Малая Ордынка 19 с. 1";"ул. Малая Ордынка 19 с. 1";"37,625908";"55,737163";;;;;;"ЦАО";"Замоскворечье";"2 101 911";"50";"Продукты";"ГРАД"
"000006959";"Кафе Асадор";"ул. Большая Ордынка 45 с. 3";"ул. Большая Ордынка 45 с. 3";"37,624942";"55,73494";;;;;;"ЦАО";"Замоскворечье";"2 118 235";"100";"Волга";"Волга"
"000006960";"Бар Аквамарин";"Озерковская наб. 26";"Озерковская наб. 26";"37,637280999";"55,739186";;;;;;"ЦАО";"Замоскворечье";"430 217";"50";"АКВАМАРИН";"Балоян"
"000006961";"Рестора Джведи кафе";"Озерковская наб. 26";"Озерковская наб. 26";"37,638016";"55,738944999";;;;;;"ЦАО";"Замоскворечье";"430 217";"50";"Ресторан Джведи";"Ривер групп"
"000006962";"Кофетун";"Большой Овчинниковский пер. 16 с. 1";"Большой Овчинниковский пер. 16 с. 1";"37,63035";"55,74458";;;;;;"ЦАО";"Замоскворечье";"2 102 105";"50";"КОФЕТУН";"ШИШО"
